4.58	35
5.0	47
5.14	35
5.43	47
5.71	35
5.71	47
6.13	35
6.13	47
6.27	35
6.56	47
6.84	35
6.84	47
7.26	47
7.41	35
7.69	38
7.69	47
7.97	35
7.97	47
8.39	38
8.4	35
8.4	47
8.54	35
8.54	47
8.82	47
9.11	35
9.11	47
9.53	47
9.66	35
9.95	47
10.24	35
10.24	47
10.66	35
10.66	47
10.8	35
10.8	47
11.09	47
11.37	35
11.37	47
11.79	47
11.94	35
12.22	47
12.5	35
12.5	47
12.92	35
12.92	47
13.07	35
13.35	47
13.63	35
13.63	47
14.06	47
14.2	35
14.2	47
14.48	47
14.77	35
15.19	35
15.19	47
15.33	35
15.62	47
15.89	35
15.89	47
16.32	47
16.47	35
16.47	47
16.75	47
17.02	35
17.02	47
17.45	35
17.45	38
17.45	47
17.6	35
17.88	47
18.16	35
18.59	47
18.73	35
19.01	38
19.01	47
19.29	35
19.29	47
19.72	35
19.72	38
19.72	47
19.86	35
20.14	47
20.42	35
20.42	47
20.85	47
20.99	35
21.28	47
22.68	35
22.68	42
22.97	42
23.12	38
23.26	35
23.26	42
23.54	38
23.54	42
23.68	42
23.82	35
23.82	42
24.1	42
24.25	35
24.25	38
24.39	35
24.39	42
24.67	38
24.67	42
24.82	42
24.95	42
24.96	35
25.24	42
25.38	38
25.52	35
25.52	42
25.8	38
25.8	42
25.95	42
26.08	35
26.08	42
26.35	42
26.51	35
26.51	38
26.65	35
26.65	42
26.94	38
26.94	42
27.21	35
27.21	42
27.5	42
27.64	38
27.79	35
27.79	42
27.92	42
28.07	38
28.07	42
28.21	42
28.35	35
28.35	42
28.63	42
28.77	38
28.91	42
28.92	35
29.2	38
29.2	42
29.34	42
29.48	35
29.48	42
29.77	42
29.91	38
30.05	35
30.05	42
30.33	38
30.33	42
30.48	42
30.62	35
30.62	42
30.89	42
31.04	35
31.04	38
31.04	42
31.18	35
31.18	42
31.46	38
31.46	42
31.74	35
31.74	42
32.03	42
32.17	38
32.31	42
32.32	35
32.45	42
32.6	38
32.6	42
32.74	42
32.88	35
32.88	42
33.16	42
33.3	35
33.3	38
33.44	35
33.44	42
33.73	38
33.73	42
33.87	42
34.01	35
34.01	42
34.3	42
34.44	38
34.58	35
34.58	42
34.86	38
34.86	42
35.0	42
35.14	35
35.14	42
35.42	42
35.57	35
35.57	38
35.57	42
35.71	35
35.71	42
35.85	42
35.99	38
35.99	42
36.13	42
36.27	35
36.27	42
36.56	42
36.7	38
36.84	35
36.84	42
37.12	38
37.13	42
37.27	42
37.41	35
37.41	42
37.69	42
37.83	35
37.83	38
37.97	35
37.97	42
38.26	38
38.26	42
38.4	42
38.54	35
38.54	42
38.82	42
38.96	38
39.11	35
39.11	42
39.39	38
39.39	42
39.54	42
39.68	35
39.68	42
39.96	42
40.1	35
40.1	38
40.24	35
40.24	42
40.52	38
40.52	47
42.36	35
43.08	35
44.77	35
45.05	47
45.33	35
45.33	47
45.76	47
45.9	35
46.18	47
46.46	35
46.46	47
46.88	35
46.88	47
47.03	35
47.31	47
47.59	35
47.59	47
48.02	47
48.16	35
48.16	47
48.45	38
48.45	47
48.72	47
48.73	35
48.87	47
49.15	35
49.15	38
49.15	47
49.3	35
49.3	47
49.58	47
49.86	35
49.86	47
50.29	47
50.43	35
50.43	47
50.71	47
50.99	35
50.99	47
51.42	35
51.42	47
51.56	35
51.84	47
52.13	35
52.13	47
52.55	47
52.69	35
52.69	47
52.97	38
52.97	47
53.25	35
53.25	47
53.68	35
53.68	38
53.68	47
53.82	35
53.82	47
54.11	47
54.39	35
54.39	47
54.81	47
54.95	35
54.95	47
55.24	47
55.52	35
55.52	47
55.94	35
55.94	47
56.09	35
56.09	47
56.37	47
56.65	35
56.65	47
57.08	47
57.22	35
57.5	35
57.5	38
57.5	47
57.78	35
57.78	47
58.2	47
58.21	35
58.35	35
58.63	47
58.92	35
58.92	47
59.34	47
59.49	35
59.49	42
59.76	38
59.77	47
60.05	35
60.05	47
60.47	35
60.47	47
60.61	35
60.62	47
60.9	47
61.05	47
61.18	35
61.18	47
61.6	47
61.75	35
61.75	47
62.0	38
62.31	35
62.32	47
62.73	47
62.74	35
62.88	35
62.88	47
63.16	38
63.16	47
63.45	35
63.45	47
63.45	42
63.74	42
63.87	47
64.01	35
64.01	42
64.29	38
64.3	42
64.58	35
64.58	42
64.87	42
65.0	35
65.14	35
65.15	42
65.42	38
65.42	47
65.71	35
65.71	42
66.13	47
66.27	35
66.28	42
66.56	38
66.56	47
66.56	42
66.84	35
66.84	42
67.13	42
67.27	35
67.27	38
67.27	47
67.41	35
67.41	42
67.69	38
67.69	47
67.97	35
67.97	42
68.4	47
68.54	35
68.82	38
68.82	47
69.1	35
69.1	42
69.4	42
69.53	35
69.53	42
69.67	35
69.67	42
69.95	47
70.24	35
70.24	47
70.24	42
70.47	42
70.66	38
70.66	47
70.81	35
70.81	42
71.09	38
71.09	47
71.09	42
71.37	35
71.37	38
71.37	42
71.66	42
71.79	35
71.79	38
71.79	47
71.94	35
72.22	47
72.37	42
72.5	35
72.5	42
72.93	47
73.07	35
73.35	38
73.35	47
73.35	42
73.63	35
73.63	42
73.77	42
73.92	42
74.06	35
74.06	47
74.2	35
74.2	42
74.48	47
74.77	35
74.77	47
74.77	42
75.19	35
75.19	38
75.19	47
75.48	35
75.61	35
75.62	47
75.75	35
76.17	42
76.32	38
76.75	47
76.75	42
77.02	35
77.02	38
77.02	42
77.31	42
77.45	38
77.6	35
77.6	42
77.88	38
77.88	42
78.02	42
78.16	35
78.16	42
78.44	42
78.59	38
78.73	35
78.73	42
79.01	38
79.01	42
79.16	42
79.29	35
79.29	42
79.58	42
79.72	38
79.86	35
79.86	42
80.14	38
80.14	42
80.29	42
80.42	35
80.42	42
80.69	42
80.85	38
80.99	35
80.99	42
81.28	38
81.28	42
81.55	35
81.55	42
81.84	42
81.98	38
82.12	42
82.13	35
82.26	42
82.41	38
82.41	42
82.55	42
82.69	35
82.69	42
82.97	42
83.11	35
83.11	38
83.25	35
83.25	42
83.54	38
83.54	42
83.68	42
83.82	35
83.82	42
84.1	42
84.25	38
84.25	42
84.39	35
84.39	42
84.67	38
84.67	42
84.82	42
84.95	42
84.96	35
85.23	42
85.38	35
85.38	38
85.38	42
85.52	35
85.52	42
85.8	38
85.8	42
86.08	35
86.08	42
86.36	42
86.51	38
86.65	35
86.65	42
86.93	38
86.94	42
87.08	42
87.22	35
87.22	42
87.5	42
87.64	38
