0.44	47
0.98	47
0.99	35
1.53	47
2.62	47
3.17	35
3.44	47
3.58	35
3.58	47
3.7	47
4.25	35
4.25	47
4.8	35
4.8	47
5.35	35
5.35	47
5.77	35
5.89	47
6.17	35
6.17	47
6.3	47
6.44	35
6.44	47
6.71	47
6.99	35
6.99	47
7.53	35
7.96	35
8.08	47
8.34	35
8.62	38
8.62	47
8.76	38
8.76	47
8.92	47
9.05	35
9.18	38
9.18	47
9.33	35
9.33	47
9.57	35
9.71	35
9.71	42
9.71	49
9.98	49
10.12	35
10.25	38
10.25	49
10.52	35
10.52	49
10.81	35
10.81	49
11.08	49
11.35	38
11.35	49
11.9	35
11.9	49
12.17	38
12.17	49
12.3	35
12.43	38
12.43	49
12.7	35
12.7	49
12.97	35
12.97	49
13.26	49
13.53	38
13.53	49
13.8	49
14.08	35
14.08	49
14.35	49
14.49	35
14.62	38
14.62	49
14.89	35
14.89	49
15.18	35
15.18	49
15.44	49
15.72	38
15.72	49
15.99	49
16.26	35
16.26	49
16.52	49
16.66	35
16.8	38
16.8	49
17.07	35
17.07	49
17.34	38
17.34	47
17.48	38
17.48	47
17.75	35
17.88	38
17.88	47
18.02	47
18.29	35
18.29	47
18.44	35
18.44	42
18.44	49
18.85	47
19.26	47
19.52	47
19.67	47
19.8	47
19.94	47
20.08	47
20.21	47
20.35	47
20.48	47
20.62	47
21.03	47
21.31	47
21.44	47
21.72	47
21.85	47
21.99	47
22.13	47
22.26	47
22.39	47
22.53	47
22.67	47
22.8	47
23.07	47
23.21	47
23.87	47
24.43	47
24.71	47
25.8	47
26.07	38
26.07	47
26.2	47
26.21	38
26.49	35
26.61	38
26.61	47
26.76	38
26.76	47
27.02	35
27.17	38
27.44	47
27.58	47
27.85	47
27.99	47
28.12	47
28.26	47
28.4	47
28.53	47
28.67	47
28.81	47
28.94	47
29.08	47
29.21	47
29.35	42
29.62	47
29.76	35
29.76	47
29.76	42
29.9	42
30.03	47
30.03	42
30.17	47
30.3	47
30.3	42
30.44	42
30.58	47
30.58	42
30.71	47
30.85	42
30.99	47
30.99	42
31.13	42
31.26	47
31.26	42
31.4	42
31.8	47
32.07	42
32.21	47
32.48	42
32.62	35
32.62	42
32.76	42
32.89	47
32.89	42
33.03	42
33.16	42
33.3	42
33.44	42
33.58	42
33.71	47
33.72	42
33.85	42
33.99	42
34.12	42
34.25	42
34.39	42
34.53	47
34.53	42
34.66	35
34.8	38
34.8	47
34.94	35
34.94	38
34.94	47
35.21	35
35.34	38
35.34	47
35.48	35
35.48	47
35.76	35
35.9	38
36.28	35
36.28	47
36.69	35
36.69	47
38.07	35
38.07	47
38.48	35
38.48	47
38.76	47
38.9	35
38.9	47
40.26	35
40.26	47
40.66	35
40.66	47
41.08	35
41.08	47
41.49	47
42.17	47
42.43	35
42.43	47
42.83	35
42.83	47
43.25	35
43.25	47
43.55	38
43.62	38
43.7	38
43.83	38
43.95	38
44.08	38
44.21	38
44.35	38
44.49	38
44.63	35
44.63	38
44.63	49
44.91	38
45.04	38
45.04	47
45.31	38
45.44	38
45.44	47
45.71	38
45.85	38
45.99	38
46.13	38
46.25	38
46.39	38
46.53	38
46.67	38
46.81	35
46.81	38
46.81	47
47.08	38
47.21	38
47.21	47
47.5	38
47.62	38
47.62	47
47.9	38
48.03	38
48.16	38
48.3	38
48.44	38
48.57	38
48.69	38
48.82	38
48.97	38
48.97	47
49.24	38
49.38	38
49.38	47
49.65	38
49.8	38
49.81	47
50.08	38
50.21	38
50.35	38
50.49	38
50.62	38
50.75	38
50.89	38
51.02	38
51.17	35
51.17	38
51.17	47
51.44	38
51.57	38
51.57	47
51.71	38
51.85	38
51.99	38
51.99	47
52.25	38
52.35	38
52.46	38
52.57	38
52.66	38
52.75	38
52.84	38
52.94	38
53.04	38
53.12	38
53.2	38
53.29	38
55.53	38
55.53	47
55.69	35
55.94	35
56.07	38
56.07	47
56.21	35
56.34	49
56.48	35
56.55	35
56.63	38
56.63	47
56.77	38
56.91	38
57.04	38
57.17	38
57.72	35
57.72	42
57.72	49
57.98	49
58.12	35
58.12	49
58.26	38
58.26	49
58.54	35
58.54	49
58.82	35
58.82	49
59.07	49
59.21	38
59.35	38
59.35	49
59.62	49
59.76	38
59.89	35
59.89	49
60.03	38
60.17	38
60.17	49
60.32	35
60.32	49
60.45	38
60.45	49
60.72	35
60.72	49
61.0	35
61.0	49
61.12	38
61.26	49
61.4	38
61.54	38
61.54	49
61.8	38
61.8	49
61.94	38
62.07	35
62.07	49
62.35	38
62.35	49
62.49	35
62.49	38
62.49	49
62.63	38
62.63	49
62.76	38
62.91	35
62.91	49
63.18	35
63.18	49
63.44	49
63.72	38
63.72	49
63.99	49
64.26	35
64.26	49
64.53	38
64.53	49
64.67	35
64.82	38
64.82	49
65.08	35
65.09	49
65.21	38
65.34	38
65.34	47
65.48	47
65.77	35
65.77	47
65.92	47
66.05	38
66.05	47
66.34	35
66.47	35
66.47	49
66.71	49
66.9	35
66.99	38
67.27	35
67.55	35
67.55	49
67.8	49
68.08	38
68.08	49
68.35	49
68.63	35
68.63	49
68.89	49
69.03	35
69.17	38
69.18	49
69.44	35
69.44	49
69.72	35
69.72	49
69.98	49
70.25	35
70.25	38
70.25	49
70.39	35
70.54	38
70.67	38
70.81	35
70.81	49
71.07	49
71.2	35
71.35	38
71.35	49
71.61	35
71.61	49
71.89	35
71.89	49
72.17	49
72.45	38
72.45	49
72.72	49
72.99	35
72.99	49
73.26	49
73.38	35
73.39	38
73.53	38
73.53	49
73.8	35
73.94	35
74.08	38
74.08	47
74.22	47
74.49	35
74.63	47
74.77	35
75.0	35
75.0	47
75.17	35
75.17	42
75.17	49
75.73	38
75.73	49
76.15	35
76.28	42
76.55	35
76.55	42
76.82	38
76.82	42
76.97	35
77.22	35
77.38	35
77.38	42
77.9	38
77.9	42
78.31	35
78.74	35
78.74	42
78.99	38
78.99	42
79.14	35
79.37	35
79.54	35
79.54	42
79.54	49
80.07	38
80.07	42
80.07	49
80.49	35
80.63	42
80.63	49
80.91	35
81.15	38
81.15	42
81.15	49
81.3	35
81.57	35
81.72	35
81.72	42
82.24	38
82.24	49
