19.06	35
19.06	47
19.69	35
19.69	47
20.33	35
20.33	42
20.33	49
20.64	42
20.65	35
20.96	38
20.96	42
21.29	42
21.59	42
21.91	35
21.91	42
22.22	38
22.22	42
22.55	42
22.86	35
22.86	42
23.17	35
23.17	42
23.48	38
23.48	42
23.81	42
24.12	42
24.43	35
24.44	42
24.75	38
24.75	42
25.07	35
25.07	42
25.38	35
25.38	42
25.38	49
25.7	35
25.7	42
26.01	38
26.01	42
26.65	42
26.96	35
26.96	42
27.27	38
27.27	42
27.91	35
27.91	42
28.23	35
28.23	42
28.54	38
28.54	42
29.17	42
29.49	35
29.49	42
29.8	38
30.12	35
30.12	47
30.12	42
30.28	47
30.44	35
30.44	49
30.75	35
30.75	42
31.06	38
31.06	42
31.39	42
31.7	42
32.01	35
32.02	42
32.33	38
32.33	42
32.65	42
32.97	35
32.97	42
33.28	35
33.28	42
33.59	38
33.59	42
33.92	42
34.23	42
34.54	35
34.54	42
34.85	38
34.85	42
35.17	35
35.17	42
35.49	35
35.49	42
35.8	35
35.8	42
36.12	38
36.12	42
36.43	42
36.75	42
37.07	35
37.07	42
37.38	38
37.38	42
37.7	42
38.01	35
38.33	35
38.33	42
38.64	38
38.64	42
39.12	47
39.28	47
39.43	47
39.59	35
39.59	42
39.91	38
39.91	42
40.22	35
40.22	42
40.54	35
40.54	42
40.86	35
40.86	42
41.17	38
41.17	42
41.49	42
41.8	42
42.12	35
42.12	42
42.43	38
42.43	42
42.76	42
43.06	35
43.06	42
43.38	35
43.38	42
43.69	38
43.69	42
44.33	42
44.64	35
44.64	42
44.96	38
44.96	42
45.28	35
45.28	42
45.59	35
45.59	42
45.91	35
45.91	42
46.22	38
46.22	42
46.54	42
46.87	42
47.17	35
47.17	42
47.48	38
47.48	42
47.8	42
48.11	35
48.11	42
48.43	35
48.43	42
48.75	38
48.75	42
49.38	42
49.69	35
49.7	42
50.01	38
50.01	42
50.33	35
50.33	42
50.64	35
50.64	42
50.96	35
50.96	42
51.27	38
51.27	42
51.6	42
51.91	42
52.22	35
52.22	42
52.54	38
52.54	42
52.86	42
53.17	35
53.17	42
53.48	35
53.48	42
53.8	38
53.8	42
54.43	42
54.75	35
54.75	42
55.06	38
55.06	42
55.38	35
55.38	42
55.69	35
55.7	42
56.01	35
56.01	42
56.32	38
56.32	42
56.96	42
57.27	35
57.28	42
57.59	38
57.59	42
58.22	35
58.54	35
58.54	42
58.85	38
58.85	42
59.49	42
59.8	35
59.8	42
60.11	38
60.11	42
60.43	35
60.43	42
60.75	35
60.75	42
60.75	49
61.07	35
61.07	42
61.38	38
61.38	42
62.01	42
62.33	35
62.33	42
62.64	38
62.64	42
62.97	42
63.28	35
63.28	42
63.59	35
63.59	42
63.9	38
63.9	42
64.22	42
64.54	42
64.85	35
64.85	42
65.17	38
65.17	42
65.49	35
65.49	42
65.8	35
